관측소명:경포대해수욕장
위도:37.808972
경도:128.931889
관측시간	유속(cm/s)	유향(16points)	유향(deg)	수온(℃)	유의파고(m)	유의파주기(sec)	최대파고(m)	최대파주기(sec)	풍속(m/s)	풍향(16points)	풍향(deg)	기온(℃)	기압(hPa)	시정(m)	파향(deg)	
2021-09-01 17:20:00	15.8	북서	308	22.96	1.37	5.9	1.70	5.5	3.3	동북동	72	20.9	1012.0	-	86	
2021-09-01 17:25:00	16.7	북서	314	22.96	1.44	6.4	2.15	6.0	2.3	동	79	21.0	1012.0	-	85	
2021-09-01 17:30:00	10.6	북서	322	22.96	1.51	6.1	2.32	6.0	2.1	동북동	62	21.2	1012.0	-	87	
2021-09-01 17:35:00	12.6	북서	307	22.96	1.45	6.0	1.72	5.5	1.5	동북동	61	21.3	1012.0	-	85	
2021-09-01 17:40:00	16.4	북서	311	22.96	1.52	5.9	2.00	6.0	3.3	북동	48	21.6	1012.0	-	78	
2021-09-01 17:45:00	12.3	북북서	331	22.96	1.36	6.0	1.87	6.5	4.3	동북동	60	21.9	1012.0	-	64	
2021-09-01 17:50:00	13.4	북서	320	22.97	1.29	6.2	1.59	7.0	4.8	동북동	60	22.0	1012.0	-	104	
2021-09-01 17:55:00	14.5	북서	324	22.97	1.36	6.2	2.00	6.0	7.6	동	79	21.5	1012.0	-	77	
2021-09-01 18:00:00	12.6	북북서	328	22.98	1.55	6.6	1.92	6.5	6.6	동	83	20.9	1012.0	-	101	
2021-09-01 18:05:00	17.8	북서	306	22.97	1.65	6.0	2.01	6.0	5.3	동	89	20.8	1011.9	-	55	
2021-09-01 18:10:00	13.7	북서	323	22.98	1.65	6.5	2.17	7.0	5.1	동	89	21.1	1011.9	-	93	
2021-09-01 18:15:00	11.8	북서	322	22.97	1.50	6.5	2.26	6.0	3.9	동	87	21.2	1011.9	-	94	
2021-09-01 18:20:00	9.2	북서	326	22.97	1.57	6.3	2.29	6.0	3.2	동	87	21.3	1011.9	-	87	
2021-09-01 18:25:00	15.3	북	350	22.97	1.58	6.4	2.11	6.0	3.2	동북동	69	21.5	1011.9	-	83	
2021-09-01 18:30:00	16.6	북북서	344	22.97	1.54	6.6	2.23	7.0	4.1	북동	54	21.8	1011.9	-	86	
2021-09-01 18:35:00	16.2	북서	311	22.97	1.66	6.4	2.34	6.0	5.4	동북동	66	22.1	1011.9	-	87	
2021-09-01 18:40:00	14.9	북	353	22.98	1.64	5.8	2.19	5.0	5.6	동북동	63	22.2	1011.9	-	89	
2021-09-01 18:45:00	14.0	북북서	333	23.00	1.42	6.2	1.88	5.5	5.4	동북동	68	22.3	1011.9	-	114	
2021-09-01 18:50:00	14.6	북북서	337	23.00	1.46	6.1	1.73	7.5	5.5	동	88	22.1	1012.0	-	95	
2021-09-01 18:55:00	19.3	북북서	334	22.98	1.25	6.1	1.58	5.0	5.9	동	91	21.8	1012.0	-	91	
2021-09-01 19:00:00	18.2	북북서	341	22.97	1.38	6.2	1.63	8.0	6.2	동	91	21.7	1012.0	-	97	
2021-09-01 19:05:00	12.8	북	358	22.98	1.46	6.6	2.40	6.5	5.6	동	87	21.4	1012.1	-	92	
2021-09-01 19:10:00	15.6	북북서	336	22.97	1.29	6.2	1.91	5.0	4.1	동	79	21.4	1012.2	-	44	
2021-09-01 19:15:00	14.4	북북서	337	22.96	1.66	6.4	2.01	6.5	3.8	동북동	73	21.8	1012.2	-	96	
2021-09-01 19:20:00	10.5	북	4	22.95	1.46	5.8	2.14	6.0	3.5	동북동	67	22.0	1012.2	-	94	
2021-09-01 19:25:00	14.9	북북서	340	22.93	1.42	6.3	1.65	7.0	3.4	동북동	67	22.1	1012.2	-	100	
2021-09-01 19:30:00	12.0	북북서	341	22.89	1.47	5.8	2.00	6.5	3.7	북동	51	22.2	1012.3	-	97	
2021-09-01 19:35:00	13.0	북북서	334	22.89	1.39	6.1	1.82	7.0	3.8	북동	47	22.2	1012.4	-	79	
2021-09-01 19:40:00	12.4	북북서	331	22.89	1.51	6.5	1.95	6.5	3.4	북북동	33	22.2	1012.5	-	86	
2021-09-01 19:45:00	10.3	북	353	22.86	1.33	6.0	1.94	5.5	3.4	북동	40	22.2	1012.6	-	104	
2021-09-01 19:50:00	13.1	북서	320	22.90	1.33	6.3	1.62	5.5	3.7	북동	48	22.3	1012.6	-	94	
2021-09-01 19:55:00	11.8	북북서	333	22.91	1.38	5.8	1.71	5.5	4.1	북동	52	22.3	1012.5	-	96	
2021-09-01 20:00:00	11.8	북북서	346	22.90	1.62	6.6	1.99	6.5	3.8	북동	45	22.4	1012.6	-	98	
2021-09-01 20:05:00	10.2	북북서	327	22.87	1.34	6.5	1.46	6.5	3.7	북동	44	22.3	1012.7	-	106	
2021-09-01 20:10:00	13.7	북	2	22.89	1.41	6.0	1.90	6.0	3.8	북동	49	22.4	1012.7	-	99	
2021-09-01 20:15:00	12.9	북북서	332	22.87	1.21	5.7	1.57	5.0	3.9	북동	56	22.4	1012.7	-	84	
2021-09-01 20:20:00	9.7	북서	324	22.91	1.56	6.3	2.06	6.0	3.2	북동	49	22.4	1012.8	-	102	
2021-09-01 20:25:00	12.5	북서	322	22.92	1.36	5.9	2.05	6.0	3.9	북동	46	22.3	1012.8	-	106	
2021-09-01 20:30:00	11.8	북북서	339	22.92	1.30	5.9	1.85	6.0	3.4	북동	47	22.4	1012.8	-	94	
2021-09-01 20:35:00	11.9	북북서	334	22.89	1.49	6.2	1.84	6.0	3.3	북동	49	22.4	1012.9	-	92	
2021-09-01 20:40:00	10.8	북	349	22.86	1.47	6.5	2.31	6.0	3.6	북동	47	22.4	1013.0	-	92	
2021-09-01 20:45:00	10.4	북북서	346	22.81	1.44	5.9	1.88	5.0	3.5	북동	46	22.4	1013.0	-	90	
2021-09-01 20:50:00	15.1	북	353	22.76	1.42	6.5	1.85	6.5	3.9	북동	54	22.4	1012.9	-	106	
2021-09-01 20:55:00	16.3	북북서	338	22.77	1.41	6.1	1.90	5.5	3.7	북동	52	22.4	1013.0	-	92	
2021-09-01 21:00:00	12.2	북북서	332	22.75	1.29	6.3	1.72	6.0	3.6	북동	53	22.4	1013.0	-	109	
2021-09-01 21:05:00	10.8	북	357	22.76	1.15	6.0	1.50	6.0	3.7	북동	52	22.4	1013.0	-	77	
2021-09-01 21:10:00	11.7	북북서	336	22.78	1.19	6.0	1.90	6.0	3.6	동북동	59	22.4	1013.0	-	100	
2021-09-01 21:15:00	12.4	북북서	343	22.78	1.12	6.1	1.47	6.5	3.7	동북동	62	22.4	1013.0	-	110	
2021-09-01 21:20:00	11.7	북서	309	22.80	1.31	6.5	1.89	5.0	3.9	동북동	60	22.4	1013.0	-	101	
2021-09-01 21:25:00	13.3	북북서	331	22.81	1.31	6.3	1.54	7.0	4.0	북동	50	22.4	1013.0	-	96	
2021-09-01 21:30:00	12.7	북북서	339	22.79	1.36	6.5	2.01	7.0	3.1	북동	48	22.4	1013.0	-	107	
2021-09-01 21:35:00	9.6	북서	319	22.84	1.40	6.6	2.06	7.0	3.5	동북동	58	22.4	1013.0	-	98	
2021-09-01 21:40:00	9.3	북북서	333	22.78	1.31	6.2	1.81	6.0	3.4	동북동	59	22.4	1013.0	-	127	
2021-09-01 21:45:00	9.7	북서	322	22.76	1.24	6.0	1.76	6.5	3.4	북동	55	22.4	1012.9	-	103	
2021-09-01 21:50:00	7.5	북북서	346	22.72	1.20	6.2	1.47	6.5	3.9	동북동	66	22.4	1012.9	-	99	
2021-09-01 21:55:00	9.3	북북서	338	22.66	1.15	6.2	1.53	5.5	3.8	동북동	70	22.3	1012.9	-	96	
2021-09-01 22:00:00	9.7	북	350	22.69	1.31	6.5	1.68	6.0	4.0	동북동	62	22.3	1012.9	-	99	
2021-09-01 22:05:00	8.7	북	349	22.68	1.25	6.1	1.58	6.5	3.7	동북동	68	22.3	1013.0	-	85	
2021-09-01 22:10:00	8.9	북북서	334	22.77	1.14	5.7	1.54	6.5	3.7	동북동	65	22.3	1013.0	-	91	
2021-09-01 22:15:00	5.6	북서	315	22.63	1.07	5.7	1.81	6.5	3.8	동북동	65	22.3	1013.0	-	77	
2021-09-01 22:20:00	11.6	북북서	331	22.73	1.33	6.4	1.78	7.0	4.0	동북동	61	22.2	1013.0	-	100	
2021-09-01 22:25:00	4.8	북서	314	22.69	1.31	6.5	1.73	6.0	3.3	동북동	63	22.3	1013.0	-	102	
2021-09-01 22:30:00	2.2	북	360	22.63	1.38	6.9	1.82	7.0	3.4	동북동	69	22.3	1013.0	-	102	
2021-09-01 22:35:00	1.8	남남서	206	22.60	1.33	6.3	1.64	6.0	3.0	동북동	75	22.3	1013.1	-	93	
2021-09-01 22:40:00	7.7	서북서	295	22.58	1.36	6.7	1.64	6.5	3.4	동북동	63	22.3	1013.0	-	96	
2021-09-01 22:45:00	7.7	북서	307	22.64	1.32	6.1	1.77	6.0	3.7	동북동	69	22.4	1012.9	-	78	
2021-09-01 22:50:00	7.0	서북서	294	22.63	1.09	5.8	1.31	6.5	2.8	동북동	65	22.4	1012.9	-	94	
2021-09-01 22:55:00	8.9	북서	307	22.62	1.18	6.3	1.46	5.5	3.1	동북동	74	22.3	1012.9	-	94	
2021-09-01 23:00:00	8.7	서북서	298	22.58	1.55	6.5	2.22	6.5	3.7	동북동	68	22.4	1012.8	-	95	
2021-09-01 23:05:00	3.0	북북서	335	22.51	1.40	6.7	1.82	6.5	3.7	동북동	66	22.4	1012.9	-	110	
2021-09-01 23:10:00	4.2	북북동	22	22.45	1.32	6.1	1.82	6.5	3.6	동북동	71	22.5	1012.9	-	113	
2021-09-01 23:15:00	3.2	북북서	333	22.54	1.31	6.6	1.87	5.5	3.5	동북동	62	22.5	1012.9	-	101	
2021-09-01 23:20:00	5.3	북서	318	22.58	1.24	6.3	1.49	6.5	3.3	동북동	63	22.5	1013.0	-	101	
2021-09-01 23:25:00	4.5	서북서	294	22.54	1.26	6.0	1.82	6.0	3.1	동북동	63	22.5	1013.0	-	90	
2021-09-01 23:30:00	4.1	서북서	285	22.52	1.13	6.3	1.46	6.5	2.8	동북동	66	22.5	1013.0	-	91	
2021-09-01 23:35:00	1.2	북서	304	22.56	1.58	6.8	2.17	7.0	2.9	동북동	60	22.5	1013.0	-	100	
2021-09-01 23:40:00	5.4	북서	325	22.64	1.18	6.4	1.51	5.5	3.7	동북동	61	22.5	1013.0	-	107	
2021-09-01 23:45:00	10.3	북서	318	22.67	1.02	5.7	1.44	5.0	3.0	동북동	65	22.5	1012.9	-	102	
2021-09-01 23:50:00	5.4	북북서	332	22.63	1.04	5.8	1.50	6.0	3.4	동북동	57	22.4	1012.8	-	96	
2021-09-01 23:55:00	10.0	북북서	330	22.69	1.58	6.9	2.35	6.5	3.3	동북동	58	22.4	1012.8	-	100	
2021-09-02 00:00:00	11.4	북북서	331	22.70	1.20	6.0	1.68	6.0	2.6	북동	50	22.4	1012.9	-	103	
2021-09-02 00:05:00	3.8	북	349	22.64	1.04	6.2	1.31	6.0	2.7	동북동	61	22.4	1012.8	-	103	
2021-09-02 00:10:00	8.0	북북서	340	22.71	1.67	6.3	2.03	6.5	2.4	북동	47	22.3	1012.8	-	93	
2021-09-02 00:15:00	7.6	북	350	22.69	1.37	6.4	1.86	7.0	1.9	북동	37	22.3	1012.9	-	107	
2021-09-02 00:20:00	5.8	북북서	327	22.65	1.37	6.3	1.64	6.5	0.7	서북서	298	21.7	1012.9	-	95	
2021-09-02 00:25:00	3.2	북북서	338	22.62	1.29	6.0	1.70	5.0	1.1	서	281	21.1	1012.9	-	102	
2021-09-02 00:30:00	4.5	북	10	22.61	1.46	6.7	1.97	7.5	1.7	서북서	289	20.8	1012.8	-	106	
2021-09-02 00:35:00	2.8	북서	326	22.49	1.32	6.1	1.88	5.5	2.3	서북서	287	20.7	1012.7	-	103	
2021-09-02 00:40:00	4.4	남남동	163	22.32	1.30	6.8	2.22	5.5	3.0	서북서	285	20.6	1012.8	-	108	
2021-09-02 00:45:00	6.8	남남동	169	22.26	1.43	6.6	1.88	6.0	3.3	서북서	287	20.6	1012.8	-	103	
2021-09-02 00:50:00	5.8	남남동	148	22.24	1.39	6.6	1.83	6.5	2.7	서	278	20.5	1012.8	-	102	
2021-09-02 00:55:00	2.0	남서	218	22.22	1.47	6.5	1.91	6.5	2.1	서	268	20.5	1012.8	-	109	
2021-09-02 01:00:00	8.7	남	186	22.23	1.41	6.3	2.12	6.0	2.4	서	278	20.5	1012.8	-	98	
2021-09-02 01:05:00	4.0	남서	214	22.19	1.22	6.4	2.03	5.5	2.9	서	277	20.4	1012.7	-	108	
2021-09-02 01:10:00	2.6	남남서	198	22.17	1.41	6.5	2.08	6.5	2.6	서	271	20.4	1012.7	-	104	
2021-09-02 01:15:00	7.7	남동	145	22.19	1.15	6.4	1.64	6.5	2.9	서	275	20.3	1012.7	-	100	
2021-09-02 01:20:00	8.0	남남동	150	22.15	1.31	6.2	1.69	6.0	2.5	서북서	283	20.3	1012.6	-	93	
2021-09-02 01:25:00	5.5	남남동	155	22.05	1.33	6.3	1.99	7.0	1.9	서북서	283	20.3	1012.5	-	99	
2021-09-02 01:30:00	4.3	남동	145	22.11	1.17	6.3	1.65	5.0	2.1	서북서	302	20.4	1012.5	-	117	
2021-09-02 01:35:00	3.7	동남동	105	22.17	1.15	6.8	1.50	6.0	2.0	북서	304	20.4	1012.4	-	76	
2021-09-02 01:40:00	1.4	동북동	65	22.24	1.29	6.4	2.10	5.5	1.8	서	278	20.6	1012.4	-	105	
2021-09-02 01:45:00	2.7	북	352	22.24	1.19	7.0	1.66	6.0	2.1	서	260	20.5	1012.4	-	114	
2021-09-02 01:50:00	8.0	북	353	22.45	1.40	7.0	1.89	8.0	1.7	남남서	213	20.4	1012.4	-	112	
2021-09-02 01:55:00	5.2	남동	131	22.36	1.36	6.8	1.89	6.5	1.9	서남서	240	20.3	1012.4	-	106	
2021-09-02 02:00:00	9.3	남남동	153	22.12	1.03	6.6	1.23	7.0	1.7	서북서	285	20.3	1012.4	-	107	
2021-09-02 02:05:00	8.5	남남동	166	21.94	1.44	7.0	2.47	6.5	2.1	서	281	20.4	1012.4	-	103	
2021-09-02 02:10:00	4.8	남	183	22.19	1.22	6.2	1.66	5.5	2.5	서남서	252	20.3	1012.4	-	108	
2021-09-02 02:15:00	8.4	남서	220	22.05	1.36	7.0	2.08	6.5	3.0	서남서	246	20.1	1012.5	-	101	
2021-09-02 02:20:00	3.9	남서	219	22.17	1.28	7.0	1.77	6.0	3.3	서남서	246	20.0	1012.5	-	91	
2021-09-02 02:25:00	7.3	남남서	209	22.14	1.41	7.2	1.86	7.0	3.4	서남서	246	19.9	1012.5	-	108	
2021-09-02 02:30:00	5.5	남서	215	22.10	1.38	6.5	1.90	6.5	2.3	남서	232	19.9	1012.6	-	113	
2021-09-02 02:35:00	3.5	서북서	286	22.21	1.09	6.3	1.41	6.0	2.5	남남동	156	19.9	1012.6	-	108	
2021-09-02 02:40:00	5.3	남남서	198	22.19	1.00	6.0	1.56	6.5	1.9	남남서	209	19.9	1012.6	-	98	
2021-09-02 02:45:00	5.1	남서	215	22.17	1.15	6.5	1.57	7.0	1.6	남서	230	20.0	1012.5	-	98	
2021-09-02 02:50:00	2.0	서남서	242	22.29	1.28	6.5	1.74	6.5	1.0	서남서	244	20.0	1012.5	-	93	
2021-09-02 02:55:00	1.1	서북서	282	22.38	1.12	6.6	1.55	7.0	1.6	서남서	254	20.2	1012.5	-	112	
2021-09-02 03:00:00	5.2	북북서	333	22.23	1.18	6.6	1.74	6.5	1.4	남서	236	20.3	1012.5	-	108	
2021-09-02 03:05:00	5.1	북북서	340	22.34	1.17	6.7	1.58	6.0	1.4	남서	214	20.4	1012.6	-	114	
2021-09-02 03:10:00	3.4	북서	316	22.37	1.08	6.6	1.49	6.0	1.2	남서	219	20.2	1012.6	-	109	
2021-09-02 03:15:00	7.7	북북서	335	22.46	1.16	6.3	1.66	6.5	1.6	남서	223	20.1	1012.5	-	96	
2021-09-02 03:20:00	4.1	서북서	288	22.19	1.09	6.3	1.62	7.5	1.2	남서	235	20.0	1012.6	-	102	
2021-09-02 03:25:00	4.0	북북서	328	22.37	1.26	6.5	1.63	6.0	1.6	남서	229	20.0	1012.5	-	109	
2021-09-02 03:30:00	7.8	북	4	22.58	1.20	6.7	1.49	6.5	1.2	서남서	256	19.9	1012.5	-	114	
2021-09-02 03:35:00	1.5	북북서	337	22.44	1.46	6.6	2.03	6.5	1.3	서	266	20.0	1012.5	-	106	
2021-09-02 03:40:00	8.2	북	358	22.52	1.22	6.8	1.38	6.0	1.4	서	265	19.9	1012.4	-	105	
2021-09-02 03:45:00	9.1	북	353	22.68	1.19	6.4	1.43	6.5	1.4	서	277	19.8	1012.4	-	109	
2021-09-02 03:50:00	4.7	서남서	255	22.46	1.08	6.0	1.44	6.0	1.4	서	277	19.7	1012.4	-	103	
2021-09-02 03:55:00	4.6	남서	219	22.31	1.06	6.1	1.37	6.0	1.7	서	277	19.8	1012.4	-	110	
2021-09-02 04:00:00	16.3	남서	218	22.24	1.17	7.0	1.78	6.0	1.7	서	272	19.8	1012.4	-	119	
2021-09-02 04:05:00	8.0	남서	234	22.28	1.10	6.4	1.59	6.0	1.9	서	274	19.9	1012.4	-	105	
2021-09-02 04:10:00	2.4	서북서	297	22.37	1.10	5.9	2.03	6.0	1.9	서남서	250	20.0	1012.3	-	97	
2021-09-02 04:15:00	2.3	서	270	22.43	1.09	6.6	1.65	6.0	1.8	서남서	255	19.8	1012.3	-	104	
2021-09-02 04:20:00	2.5	북북동	27	22.45	1.15	6.8	1.88	6.5	2.1	남서	236	19.8	1012.4	-	97	
2021-09-02 04:25:00	9.6	북	350	22.83	1.15	7.0	1.44	7.0	2.0	서남서	253	19.7	1012.4	-	110	
2021-09-02 04:30:00	8.1	북	352	22.92	1.19	6.7	1.88	7.0	1.9	서남서	254	19.5	1012.3	-	111	
2021-09-02 04:35:00	5.3	서북서	300	22.63	1.09	5.8	1.51	6.0	1.6	서남서	257	19.5	1012.3	-	117	
2021-09-02 04:40:00	9.4	북북서	327	22.71	1.20	6.5	1.61	7.0	1.5	서	262	19.5	1012.3	-	100	
2021-09-02 04:45:00	7.1	북북서	340	22.85	1.20	6.3	2.05	6.0	1.7	서남서	253	19.4	1012.3	-	109	
2021-09-02 04:50:00	15.5	서남서	244	22.54	1.01	6.3	1.53	6.0	2.0	서남서	246	19.4	1012.3	-	85	
2021-09-02 04:55:00	7.2	북북서	338	22.61	1.06	7.1	1.63	6.0	2.0	남서	236	19.3	1012.3	-	102	
2021-09-02 05:00:00	6.0	서남서	254	22.41	1.03	6.7	1.31	6.0	1.7	서남서	241	19.3	1012.3	-	100	
2021-09-02 05:05:00	10.0	서남서	255	22.45	1.07	6.9	1.28	6.0	1.6	서남서	247	19.2	1012.3	-	110	
2021-09-02 05:10:00	8.9	서	259	22.42	0.00	0.0	0.00	0.0	1.4	서	260	19.2	1012.3	-	114	
2021-09-02 05:15:00	8.9	북서	304	22.69	0.99	6.5	1.41	6.0	1.6	서	271	19.2	1012.3	-	101	
2021-09-02 05:20:00	7.0	북서	318	22.78	0.97	6.4	1.27	6.0	1.8	서	267	19.2	1012.4	-	85	
2021-09-02 05:25:00	12.1	서	264	22.47	1.07	6.8	1.37	7.0	1.8	서남서	256	19.2	1012.4	-	105	
2021-09-02 05:30:00	6.9	서	273	22.46	1.07	6.3	2.04	6.5	2.0	서남서	258	19.1	1012.4	-	99	
2021-09-02 05:35:00	6.9	서	263	22.15	1.10	6.2	1.39	6.0	1.7	서	267	19.1	1012.4	-	99	
2021-09-02 05:40:00	6.2	서	261	22.30	0.87	6.1	1.13	5.5	2.0	서남서	255	19.0	1012.4	-	119	
2021-09-02 05:45:00	3.5	서	274	22.53	1.17	6.1	1.49	6.5	2.3	서남서	253	19.0	1012.5	-	120	
2021-09-02 05:50:00	7.8	서북서	288	22.67	0.95	6.2	1.21	5.5	2.3	서남서	251	19.0	1012.6	-	113	
2021-09-02 05:55:00	11.2	북서	312	22.66	0.99	6.5	1.23	6.5	2.3	서남서	250	18.9	1012.6	-	100	
2021-09-02 06:00:00	4.8	서북서	293	22.62	1.10	6.4	1.71	6.0	2.3	서남서	254	18.9	1012.6	-	103	
2021-09-02 06:05:00	9.2	서북서	286	22.74	0.94	6.4	1.20	7.0	2.2	서남서	252	18.9	1012.6	-	115	
2021-09-02 06:10:00	12.4	북서	315	22.85	0.99	6.9	1.13	6.5	2.7	서남서	243	18.9	1012.6	-	114	
2021-09-02 06:15:00	9.0	북서	326	22.80	1.18	6.8	1.43	6.5	2.9	서남서	241	18.9	1012.7	-	101	
2021-09-02 06:20:00	12.6	북북서	343	23.03	1.21	6.5	1.63	6.5	2.7	서남서	253	19.0	1012.7	-	101	
2021-09-02 06:25:00	12.8	북북서	330	23.01	0.87	5.8	1.35	6.0	3.0	서남서	256	19.0	1012.7	-	93	
2021-09-02 06:30:00	9.6	북북서	329	22.81	1.03	6.7	1.32	6.0	3.3	서	259	19.0	1012.8	-	105	
2021-09-02 06:35:00	11.9	북북서	331	23.00	1.02	6.4	1.28	7.0	3.0	서남서	255	19.1	1012.9	-	119	
2021-09-02 06:40:00	12.5	북서	325	23.00	0.94	6.5	1.17	6.5	2.6	서남서	248	19.3	1012.9	-	112	
2021-09-02 06:45:00	9.0	북북서	335	23.00	0.97	6.3	1.24	6.5	2.8	서남서	255	19.4	1012.9	-	102	
2021-09-02 06:50:00	8.9	서남서	253	22.54	1.07	6.4	1.54	6.5	2.5	서남서	251	19.5	1013.0	-	97	
2021-09-02 06:55:00	8.2	서북서	288	22.61	1.10	6.5	1.57	5.5	2.2	서남서	254	19.7	1013.0	-	108	
2021-09-02 07:00:00	9.9	서	262	22.49	0.82	6.7	0.98	5.5	2.0	서남서	257	19.8	1013.0	-	111	
2021-09-02 07:05:00	8.0	서	280	22.52	1.09	6.5	1.56	6.5	2.0	서	270	20.1	1013.0	-	113	
2021-09-02 07:10:00	9.1	서	265	22.55	1.05	6.5	1.28	6.5	2.3	서	264	20.2	1013.0	-	124	
2021-09-02 07:15:00	10.3	서북서	293	22.60	1.34	6.6	1.91	7.0	2.7	서남서	258	20.2	1013.0	-	92	
2021-09-02 07:20:00	11.4	서	260	22.53	0.98	6.4	1.46	6.0	2.8	서	259	20.1	1013.1	-	90	
2021-09-02 07:25:00	9.4	서	278	22.58	0.90	6.0	1.33	6.5	2.8	서	265	19.9	1013.0	-	94	
2021-09-02 07:30:00	7.7	서북서	294	22.49	0.95	6.3	1.27	5.5	2.0	서	275	20.3	1013.0	-	95	
2021-09-02 07:35:00	9.0	서북서	296	22.57	0.93	5.8	1.34	5.5	1.5	서북서	288	20.1	1013.0	-	80	
2021-09-02 07:40:00	9.5	서북서	294	22.58	1.01	6.3	1.56	6.5	1.1	서북서	303	20.0	1013.0	-	104	
2021-09-02 07:45:00	6.6	북서	312	22.72	1.15	6.3	1.43	6.0	1.0	북서	304	20.4	1013.0	-	112	
2021-09-02 07:50:00	6.7	서북서	295	22.68	1.24	7.1	1.39	7.0	1.1	서북서	302	20.8	1013.0	-	110	
2021-09-02 07:55:00	2.9	서북서	285	22.43	1.28	6.7	1.76	5.5	1.4	서북서	290	21.0	1013.0	-	106	
2021-09-02 08:00:00	10.2	서북서	297	22.52	1.01	6.5	1.55	7.0	1.3	서북서	298	21.1	1013.0	-	109	
2021-09-02 08:05:00	8.4	북서	325	22.70	1.04	6.6	1.37	5.5	1.1	서북서	290	20.9	1013.0	-	120	
2021-09-02 08:10:00	10.6	서북서	300	22.57	1.16	7.0	1.72	7.0	1.4	서	272	21.0	1013.0	-	111	
2021-09-02 08:15:00	7.0	서북서	298	22.72	1.08	6.3	1.77	6.0	0.9	서	281	21.0	1012.9	-	100	
2021-09-02 08:20:00	6.8	북서	316	22.54	1.13	6.7	1.80	6.0	1.8	서북서	302	21.3	1012.8	-	114	
2021-09-02 08:25:00	6.6	서	261	22.29	0.98	6.2	1.43	5.5	1.7	북서	308	21.4	1012.8	-	103	
2021-09-02 08:30:00	9.1	서남서	239	22.14	0.97	6.4	1.34	6.0	2.0	북서	315	21.3	1012.8	-	105	
2021-09-02 08:35:00	7.9	서북서	284	22.21	1.20	6.8	1.35	7.5	2.1	북서	314	21.3	1012.7	-	104	
2021-09-02 08:40:00	6.4	서북서	291	22.46	0.99	6.7	1.19	6.0	2.2	북서	313	21.5	1012.8	-	102	
2021-09-02 08:45:00	6.3	서북서	284	22.43	0.97	6.2	1.49	6.5	2.3	북서	315	21.8	1012.8	-	104	
2021-09-02 08:50:00	10.0	서북서	301	22.35	1.04	6.3	1.30	6.0	2.7	북서	315	21.8	1012.8	-	114	
2021-09-02 08:55:00	9.0	서북서	292	22.03	1.22	6.6	1.54	6.5	2.8	북서	316	21.6	1012.8	-	106	
2021-09-02 09:00:00	7.5	서	279	21.99	0.75	6.0	1.26	5.5	3.0	북서	323	21.5	1012.8	-	116	
2021-09-02 09:05:00	6.3	서	260	21.84	1.16	6.3	1.54	5.5	2.7	북서	320	21.6	1012.9	-	105	
2021-09-02 09:10:00	6.7	남서	228	21.70	1.08	6.4	1.53	6.0	2.9	북북서	327	21.7	1012.9	-	105	
2021-09-02 09:15:00	10.2	서남서	255	21.93	0.85	6.0	1.20	6.0	2.8	북북서	328	21.7	1012.9	-	102	
2021-09-02 09:20:00	8.3	남서	220	21.77	1.00	6.3	1.26	6.5	2.8	북서	326	21.7	1013.0	-	104	
2021-09-02 09:25:00	11.3	남남서	211	21.74	0.82	6.2	1.17	6.5	2.9	북서	323	21.7	1013.0	-	108	
2021-09-02 09:30:00	13.4	남서	224	21.80	1.13	6.3	1.73	6.0	3.0	북북서	331	21.6	1013.0	-	102	
2021-09-02 09:35:00	10.3	서남서	254	21.95	0.93	6.7	1.37	7.0	2.8	북북서	336	21.7	1013.0	-	106	
2021-09-02 09:40:00	12.8	서남서	250	22.13	0.88	6.1	1.31	5.5	2.5	북서	321	21.8	1013.1	-	104	
2021-09-02 09:45:00	11.2	서	275	22.21	1.06	6.5	1.44	6.0	2.5	북서	319	22.1	1013.1	-	107	
2021-09-02 09:50:00	14.8	서	277	22.38	0.83	6.5	1.09	6.5	2.9	북북서	330	22.0	1013.1	-	122	
2021-09-02 09:55:00	9.3	서북서	296	22.36	1.09	6.4	1.40	6.5	2.6	북서	320	21.7	1013.2	-	99	
2021-09-02 10:00:00	1.6	서북서	296	22.63	1.01	6.8	1.37	7.0	2.7	북북서	332	21.9	1013.2	-	115	
2021-09-02 10:05:00	6.9	북북서	348	22.65	0.89	6.3	1.23	6.5	2.5	북서	322	22.0	1013.2	-	89	
2021-09-02 10:10:00	6.1	북서	321	22.55	0.89	6.0	1.42	6.0	2.1	북서	326	22.0	1013.2	-	125	
2021-09-02 10:15:00	6.4	남남서	201	22.10	0.91	6.2	1.61	5.5	2.8	북북서	328	21.9	1013.3	-	98	
2021-09-02 10:20:00	13.2	남남서	202	22.05	0.89	6.6	1.39	5.5	3.1	북서	319	21.8	1013.3	-	107	
2021-09-02 10:25:00	13.4	남서	223	22.09	0.87	5.7	1.03	5.5	3.4	북서	321	22.2	1013.3	-	98	
2021-09-02 10:30:00	13.0	남서	234	22.14	0.95	5.8	1.26	4.5	2.7	북북서	335	22.4	1013.3	-	94	
2021-09-02 10:35:00	11.9	남서	223	22.21	0.96	6.2	1.36	7.0	2.7	북북서	336	22.2	1013.2	-	96	
2021-09-02 10:40:00	14.5	남서	234	22.23	0.98	6.2	1.26	6.5	3.1	북북서	345	22.2	1013.2	-	90	
2021-09-02 10:45:00	19.3	남서	227	22.27	0.83	6.5	1.56	6.0	2.6	북	351	22.0	1013.1	-	102	
