관측소명:경포대해수욕장
위도:37.808972
경도:128.931889
관측시간	유속(cm/s)	유향(16points)	유향(deg)	수온(℃)	유의파고(m)	유의파주기(sec)	최대파고(m)	최대파주기(sec)	풍속(m/s)		풍향(deg)	기온(℃)	기압(hPa)	시정(m)	파향(deg)	
2022/08/01 17:30:00	5.1	동북동	71	23.68	0.49	4.6	0.74	4.5	1.3	북북동	21	25.5	1007.2	-	146	
2022/08/01 17:35:00	6.3	동북동	77	23.80	0.50	4.5	0.67	4.0	1.3	북	4	25.5	1007.2	-	97	
2022/08/01 17:40:00	7.6	동	83	23.88	0.53	4.9	0.78	5.5	1.3	북	6	25.5	1007.2	-	120	
2022/08/01 17:45:00	6.7	동북동	69	23.91	0.51	4.7	0.86	3.5	1.0	북	8	25.5	1007.2	-	119	
2022/08/01 17:50:00	6.2	동	88	23.96	0.54	4.9	0.69	5.0	1.4	서북서	294	25.4	1007.2	-	126	
2022/08/01 17:55:00	5.7	동	96	23.81	0.47	4.6	0.62	5.5	0.7	북북서	331	25.4	1007.2	-	126	
2022/08/01 18:00:00	6.2	동남동	107	23.82	0.57	4.9	0.74	4.0	0.6	북북서	332	25.5	1007.2	-	127	
2022/08/01 18:05:00	6.0	동남동	107	23.82	0.60	4.9	0.88	5.0	0.3	남동	141	25.5	1007.2	-	121	
2022/08/01 18:10:00	9.4	동	100	23.82	0.55	4.6	0.75	5.0	0.1	서남서	257	25.5	1007.1	-	126	
2022/08/01 18:15:00	7.3	동남동	116	23.81	0.48	4.5	0.60	5.0	0.6	서북서	286	25.6	1007.1	-	121	
2022/08/01 18:20:00	4.1	동남동	120	23.59	0.49	4.7	0.71	4.5	0.7	서	268	25.5	1007.1	-	123	
2022/08/01 18:25:00	6.2	동남동	108	23.66	0.50	5.0	0.66	5.5	0.8	서남서	246	25.3	1007.2	-	123	
2022/08/01 18:30:00	6.8	동남동	113	23.69	0.47	5.0	0.79	4.5	0.9	서	272	25.2	1007.0	-	128	
2022/08/01 18:35:00	3.5	동남동	120	23.67	0.48	4.6	0.70	5.0	1.1	서북서	298	25.2	1007.0	-	131	
2022/08/01 18:40:00	4.6	동남동	115	23.53	0.49	4.9	0.84	4.5	0.6	북북서	331	25.2	1007.1	-	128	
2022/08/01 18:45:00	4.9	동남동	114	23.47	0.47	4.8	0.69	4.5	0.8	동	86	25.2	1007.2	-	123	
2022/08/01 18:50:00	6.6	동남동	123	23.60	0.54	4.9	0.70	5.0	1.3	동남동	113	25.1	1007.1	-	118	
2022/08/01 18:55:00	5.5	동남동	105	23.76	0.52	5.1	0.76	4.0	1.4	동남동	115	25.1	1007.2	-	128	
2022/08/01 19:00:00	5.8	동남동	110	23.88	0.53	5.0	0.78	5.0	1.4	동남동	108	25.0	1007.1	-	123	
2022/08/01 19:05:00	4.0	남동	129	23.88	0.53	4.6	0.75	4.5	0.9	동	88	25.0	1007.1	-	245	
2022/08/01 19:10:00	3.4	동남동	122	23.93	0.51	4.4	0.63	5.0	0.5	동북동	60	25.0	1007.1	-	119	
2022/08/01 19:15:00	4.4	동남동	123	23.97	0.49	4.8	0.65	5.0	1.3	동북동	71	25.0	1007.1	-	116	
2022/08/01 19:20:00	6.4	남동	134	23.99	0.50	4.7	0.67	5.5	0.9	동남동	108	24.9	1007.2	-	120	
2022/08/01 19:25:00	5.9	남동	141	23.94	0.50	4.5	0.60	5.0	1.5	동남동	117	24.9	1007.2	-	115	
2022/08/01 19:30:00	3.9	남남동	169	23.73	0.50	4.8	0.74	5.0	1.5	남동	134	24.9	1007.2	-	117	
2022/08/01 19:35:00	7.7	남남동	165	23.91	0.47	4.5	0.74	5.5	1.5	남동	143	24.8	1007.2	-	111	
2022/08/01 19:40:00	8.5	남남동	156	23.88	0.47	4.9	0.65	5.0	1.2	남	170	24.7	1007.2	-	109	
2022/08/01 19:45:00	7.4	남남동	166	23.67	0.49	4.8	0.85	5.0	1.4	남동	140	24.7	1007.3	-	111	
2022/08/01 19:50:00	6.4	남동	141	23.36	0.46	4.8	0.58	4.5	1.0	남동	132	24.7	1007.2	-	118	
2022/08/01 19:55:00	5.5	동남동	120	23.25	0.45	4.5	0.66	4.5	0.5	남	173	24.6	1007.2	-	79	
2022/08/01 20:00:00	3.8	남동	128	23.08	0.52	4.8	0.65	4.5	0.6	남서	232	24.6	1007.1	-	125	
2022/08/01 20:05:00	4.3	동남동	121	23.10	0.51	5.1	0.71	5.0	0.6	남남서	203	24.5	1007.0	-	121	
2022/08/01 20:10:00	4.5	남동	132	23.28	0.39	4.2	0.78	4.2	1.2	남서	226	24.6	1007.1	-	152	
2022/08/01 20:15:00	6.5	남남동	154	23.69	0.49	4.7	0.74	3.5	1.5	남서	225	24.6	1007.2	-	125	
2022/08/01 20:20:00	9.7	남남동	149	23.78	0.46	4.7	0.70	5.0	2.0	남	180	24.6	1007.3	-	130	
2022/08/01 20:25:00	7.8	남	174	23.91	0.47	4.6	0.70	5.5	1.9	남남동	154	24.6	1007.1	-	128	
2022/08/01 20:30:00	10.0	남남동	153	23.93	0.48	4.5	0.66	4.5	2.1	남	171	24.6	1007.1	-	157	
2022/08/01 20:35:00	8.6	남	177	23.76	0.45	4.4	0.67	5.0	1.6	남	175	24.6	1007.1	-	113	
2022/08/01 20:40:00	7.5	남	179	23.66	0.44	4.6	0.83	5.0	1.2	남	183	24.7	1007.2	-	111	
2022/08/01 20:45:00	10.7	남남동	169	23.76	0.48	4.6	0.64	4.5	2.0	남남동	162	24.8	1007.2	-	122	
2022/08/01 20:50:00	9.4	남	180	23.87	0.47	4.2	0.78	5.0	2.8	남동	146	25.0	1007.2	-	113	
2022/08/01 20:55:00	8.1	남	175	23.93	0.53	4.2	0.71	3.5	2.3	남	176	25.2	1007.2	-	150	
2022/08/01 21:00:00	8.3	남	169	23.95	0.52	5.1	0.83	4.5	2.0	남	181	25.3	1007.3	-	123	
2022/08/01 21:05:00	7.7	남남동	165	23.84	0.47	4.4	0.67	4.5	2.8	남남동	158	25.3	1007.4	-	116	
2022/08/01 21:10:00	7.3	남	190	24.02	0.64	4.8	0.96	5.0	3.2	남	175	25.4	1007.3	-	117	
2022/08/01 21:15:00	5.6	남	176	24.05	0.61	4.9	0.87	5.0	1.3	남남서	207	25.4	1007.3	-	125	
2022/08/01 21:20:00	6.7	남	179	23.93	0.59	4.2	0.82	3.5	1.3	남서	224	25.5	1007.3	-	347	
2022/08/01 21:25:00	6.6	남남서	193	23.94	0.64	4.4	0.89	4.0	0.9	남서	214	25.8	1007.3	-	273	
2022/08/01 21:30:00	6.4	남	171	24.09	0.67	3.9	1.21	4.5	0.8	남동	128	25.7	1007.3	-	262	
2022/08/01 21:35:00	8.1	남	175	24.13	0.66	4.6	1.03	4.0	1.6	남동	137	25.7	1007.3	-	121	
2022/08/01 21:40:00	6.4	남남동	152	24.09	0.63	4.4	1.00	4.0	3.5	남남동	147	25.5	1007.3	-	101	
2022/08/01 21:45:00	8.6	남남동	168	24.01	0.67	4.2	0.99	4.5	3.7	남동	142	25.2	1007.3	-	118	
2022/08/01 21:50:00	9.0	남남서	193	24.02	0.66	4.2	1.13	4.0	3.6	남동	146	25.0	1007.3	-	127	
2022/08/01 21:55:00	7.8	남남서	212	24.03	0.63	4.3	0.82	4.5	4.1	남동	138	25.0	1007.3	-	101	
2022/08/01 22:00:00	10.1	남서	224	24.02	0.64	4.3	0.95	4.0	3.9	남남동	149	24.9	1007.3	-	107	
2022/08/01 22:05:00	9.7	남	189	24.09	0.63	4.2	0.90	4.5	4.0	남남동	162	25.1	1007.1	-	114	
2022/08/01 22:10:00	10.8	남	189	24.09	0.63	4.0	0.82	4.5	3.8	남남동	150	25.2	1007.0	-	164	
2022/08/01 22:15:00	9.3	남남서	195	24.10	0.57	4.2	0.79	4.0	4.4	남남동	151	25.0	1007.0	-	86	
2022/08/01 22:20:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2022/08/01 22:25:00	15.4	남서	226	24.09	0.61	3.8	0.82	5.0	4.4	남동	146	25.0	1007.0	-	281	
2022/08/01 22:30:00	12.3	남남서	202	24.16	0.72	4.3	1.08	4.0	5.0	남남동	155	24.8	1006.9	-	245	
2022/08/01 22:35:00	11.7	남남서	210	24.11	0.70	4.0	1.01	4.0	4.5	남남동	156	24.8	1006.9	-	86	
2022/08/01 22:40:00	10.3	남서	223	24.09	0.68	3.8	1.10	4.0	4.7	남남동	152	24.8	1006.8	-	31	
2022/08/01 22:45:00	13.8	남서	228	24.19	0.75	4.0	1.18	4.5	5.2	남동	146	24.9	1006.8	-	249	
2022/08/01 22:50:00	10.9	남서	220	24.16	0.76	4.4	1.13	4.0	5.6	남남동	147	24.7	1006.8	-	40	
2022/08/01 22:55:00	11.5	남남서	200	24.05	0.79	3.8	1.15	4.5	6.0	남동	146	24.7	1006.8	-	273	
2022/08/01 23:00:00	7.4	남남서	213	24.10	0.72	4.0	1.04	4.5	5.5	남남동	154	24.8	1006.8	-	257	
2022/08/01 23:05:00	3.4	남서	225	23.66	0.68	3.7	0.99	3.0	5.3	남남동	150	24.9	1006.8	-	256	
2022/08/01 23:10:00	4.5	남	171	23.40	0.71	4.3	0.98	3.5	5.1	남남동	168	24.9	1006.8	-	301	
2022/08/01 23:15:00	3.8	남동	140	23.76	0.72	3.8	0.90	4.0	4.5	남	180	24.9	1006.8	-	264	
2022/08/01 23:20:00	3.3	남동	141	23.77	0.70	3.9	1.02	4.0	4.1	남	174	24.9	1006.8	-	279	
2022/08/01 23:25:00	1.4	남남동	161	23.70	0.63	3.8	0.83	4.0	4.4	남	171	25.1	1006.8	-	113	
2022/08/01 23:30:00	4.3	남동	141	23.76	0.68	3.9	1.17	4.5	5.3	남남동	157	25.0	1006.8	-	103	
2022/08/01 23:35:00	2.4	북북동	33	23.73	0.67	3.8	0.94	5.0	4.9	남남동	166	25.0	1006.7	-	279	
2022/08/01 23:40:00	1.6	동북동	74	23.86	0.58	3.6	0.85	3.5	4.3	남	171	24.7	1006.7	-	331	
2022/08/01 23:45:00	0.6	북	356	24.01	0.57	3.8	0.85	4.5	4.1	남	179	24.6	1006.8	-	311	
2022/08/01 23:50:00	3.7	서북서	294	24.07	0.64	4.0	0.91	4.0	4.3	남	181	24.5	1006.8	-	281	
2022/08/01 23:55:00	3.2	북서	324	24.25	0.62	4.2	0.95	4.5	4.5	남	181	24.5	1006.8	-	285	
2022/08/02 00:00:00	3.2	북동	50	24.21	0.64	4.1	0.90	4.5	4.8	남	175	24.8	1006.7	-	67	
2022/08/02 00:05:00	2.3	남	182	24.01	0.59	4.4	0.78	3.5	4.3	남	180	24.9	1006.7	-	116	
2022/08/02 00:10:00	3.1	동	91	23.50	0.56	4.0	0.82	4.0	4.2	남	191	24.8	1006.8	-	342	
2022/08/02 00:15:00	5.4	동북동	61	23.17	0.54	4.1	0.78	4.0	4.3	남	174	24.7	1006.7	-	289	
2022/08/02 00:20:00	9.1	동남동	106	23.43	0.54	4.0	0.71	3.5	5.2	남	183	24.7	1006.7	-	309	
2022/08/02 00:25:00	8.3	동	84	23.27	0.63	4.2	0.86	3.5	4.2	남남서	196	24.7	1006.7	-	304	
2022/08/02 00:30:00	7.5	동남동	104	23.11	0.59	4.2	0.87	3.5	4.0	남	187	24.7	1006.6	-	276	
2022/08/02 00:35:00	5.9	동남동	105	23.46	0.59	4.4	0.92	4.5	3.4	남서	215	24.7	1006.6	-	141	
2022/08/02 00:40:00	7.2	남동	126	23.40	0.61	4.0	0.83	4.5	4.1	남	188	24.7	1006.6	-	124	
2022/08/02 00:45:00	4.4	남동	138	23.51	0.57	4.3	0.74	5.5	4.3	남	173	24.7	1006.5	-	277	
2022/08/02 00:50:00	8.0	남동	138	23.43	0.64	4.2	0.88	3.5	4.4	남	185	24.9	1006.5	-	281	
2022/08/02 00:55:00	1.7	남	189	23.60	0.56	3.8	0.96	5.0	4.9	남남동	166	24.9	1006.5	-	76	
2022/08/02 01:00:00	4.3	동남동	106	23.93	0.60	4.3	0.87	5.0	4.2	남	184	25.1	1006.6	-	140	
2022/08/02 01:05:00	5.8	남동	126	23.80	0.61	4.1	0.73	4.5	2.9	남	190	24.9	1006.7	-	325	
2022/08/02 01:10:00	5.6	남	184	23.64	0.63	4.1	0.88	4.5	0.8	남	175	25.0	1006.8	-	330	
2022/08/02 01:15:00	7.6	남남동	157	23.33	0.64	4.3	0.96	4.0	0.7	북북서	347	25.1	1006.8	-	285	
2022/08/02 01:20:00	11.5	남남동	167	23.33	0.59	4.1	0.82	4.5	0.7	북	359	25.2	1006.8	-	113	
2022/08/02 01:25:00	7.8	남남서	197	23.45	0.58	4.3	0.85	4.0	1.4	북	351	25.1	1006.7	-	310	
2022/08/02 01:30:00	12.0	남동	143	23.25	0.63	4.5	1.06	4.0	1.2	북북서	333	25.0	1006.6	-	146	
2022/08/02 01:35:00	10.2	남동	134	23.41	0.63	4.3	1.03	4.5	0.3	서	277	25.0	1006.7	-	111	
2022/08/02 01:40:00	7.5	남동	140	23.24	0.63	4.2	1.00	4.5	0.4	서북서	297	24.9	1006.8	-	144	
2022/08/02 01:45:00	10.0	남동	139	23.30	0.69	4.4	0.98	4.5	1.5	북북서	343	25.0	1006.8	-	122	
2022/08/02 01:50:00	10.1	남동	145	23.29	0.66	4.4	1.08	4.0	1.6	북북서	347	25.0	1006.7	-	113	
2022/08/02 01:55:00	10.1	남동	131	23.08	0.59	4.3	0.86	4.5	1.5	북북서	333	25.0	1006.7	-	124	
2022/08/02 02:00:00	9.6	남동	143	23.10	0.55	4.5	0.77	4.5	1.1	북북서	328	25.0	1006.9	-	304	
2022/08/02 02:05:00	8.5	남동	139	23.16	0.64	4.6	1.00	4.5	1.6	북서	322	25.0	1007.0	-	127	
2022/08/02 02:10:00	10.8	남남동	154	23.16	0.58	4.7	0.74	4.0	1.6	북서	306	25.1	1007.1	-	73	
2022/08/02 02:15:00	11.1	남남동	159	23.17	0.57	4.5	0.81	5.5	1.4	서북서	299	25.1	1007.1	-	109	
2022/08/02 02:20:00	9.9	남남동	165	23.34	0.64	4.5	1.20	4.5	2.1	북북서	329	25.1	1007.1	-	113	
2022/08/02 02:25:00	15.2	남남동	160	23.14	0.57	4.6	0.73	5.0	2.5	북북서	341	25.0	1007.0	-	112	
2022/08/02 02:30:00	10.5	남남동	165	23.16	0.63	4.5	1.22	4.5	3.0	북북서	331	25.0	1007.1	-	260	
2022/08/02 02:35:00	13.3	남남동	163	23.16	0.59	4.3	0.77	4.0	2.8	북북서	334	25.0	1007.1	-	111	
2022/08/02 02:40:00	10.6	남남동	153	23.16	0.70	4.3	0.93	4.0	2.9	북북서	338	25.1	1007.1	-	117	
2022/08/02 02:45:00	12.0	남남동	152	23.03	0.61	4.2	0.84	4.5	2.8	북북서	346	25.0	1007.2	-	223	
2022/08/02 02:50:00	13.9	남남동	148	22.97	0.57	4.6	0.80	4.5	2.7	북	351	25.0	1007.2	-	120	
2022/08/02 02:55:00	11.2	남남동	151	22.97	0.59	4.8	0.70	5.0	2.8	북	358	25.0	1007.3	-	113	
2022/08/02 03:00:00	14.4	남남동	154	23.08	0.58	4.9	1.03	4.5	2.6	북	353	24.9	1007.3	-	121	
2022/08/02 03:05:00	13.1	남	187	23.28	0.61	4.5	0.95	4.5	2.5	북	353	24.9	1007.4	-	132	
2022/08/02 03:10:00	10.5	남남동	166	23.30	0.57	4.3	0.88	4.5	2.9	북북서	346	24.9	1007.4	-	156	
2022/08/02 03:15:00	11.8	남	175	23.62	0.56	4.4	0.80	4.5	2.8	북북서	347	24.9	1007.4	-	124	
2022/08/02 03:20:00	10.2	남남서	192	23.65	0.61	4.9	0.80	5.0	2.8	북	349	24.9	1007.4	-	122	
2022/08/02 03:25:00	9.1	남남서	198	23.93	0.56	4.4	1.03	4.0	2.6	북북서	347	25.0	1007.5	-	110	
2022/08/02 03:30:00	10.7	남	179	23.94	0.62	4.7	1.01	4.0	2.6	북북서	338	25.0	1007.6	-	121	
2022/08/02 03:35:00	8.2	남남서	199	24.06	0.68	4.8	0.96	3.5	2.6	북	353	24.9	1007.6	-	118	
2022/08/02 03:40:00	6.5	남	181	24.22	0.59	4.6	0.87	5.0	2.6	북북동	14	24.9	1007.4	-	139	
2022/08/02 03:45:00	5.9	남	180	24.24	0.55	4.3	0.99	4.5	1.9	북	359	24.9	1007.6	-	271	
2022/08/02 03:50:00	4.4	남남서	195	24.24	0.61	5.0	1.11	4.5	1.8	북	350	24.9	1007.7	-	116	
2022/08/02 03:55:00	6.2	남남서	210	24.25	0.59	4.7	0.82	4.0	2.2	북북서	338	24.9	1007.7	-	121	
2022/08/02 04:00:00	-	-	-	-	0.00	0.0	0.00	0.0	2.6	북	10	25.0	1007.6	-	0	
2022/08/02 04:05:00	6.9	남남동	159	24.18	0.47	4.9	0.68	5.5	2.1	북북서	335	24.9	1007.7	-	119	
2022/08/02 04:10:00	5.4	남	173	24.20	0.58	4.4	0.90	5.0	2.3	북	350	24.9	1007.7	-	115	
2022/08/02 04:15:00	12.0	남남동	169	23.62	0.49	4.5	0.62	4.5	2.2	북북서	329	25.0	1007.7	-	153	
2022/08/02 04:20:00	9.4	남남동	165	23.40	0.54	4.6	0.68	4.0	1.5	북서	312	25.0	1007.7	-	231	
2022/08/02 04:25:00	10.4	남남동	159	23.18	0.47	4.7	0.68	5.0	1.7	서북서	287	25.0	1007.8	-	284	
2022/08/02 04:30:00	8.2	남동	146	23.60	0.58	5.1	0.88	4.5	1.5	서북서	301	24.9	1007.8	-	126	
2022/08/02 04:35:00	9.0	남남동	167	23.27	0.54	4.9	0.80	4.5	1.2	서북서	287	24.9	1007.8	-	121	
2022/08/02 04:40:00	8.4	남	178	23.56	0.47	4.7	0.61	4.0	2.1	서	277	24.9	1007.8	-	124	
2022/08/02 04:45:00	4.6	남남서	192	23.88	0.25	3.4	0.51	3.4	1.7	서북서	293	25.0	1007.8	-	111	
2022/08/02 04:50:00	8.8	남	170	23.36	0.52	4.2	0.72	4.0	1.0	서북서	301	25.0	1007.8	-	295	
2022/08/02 04:55:00	7.1	남	180	23.60	0.50	4.4	0.64	3.5	1.8	북북서	329	25.0	1007.7	-	99	
2022/08/02 05:00:00	4.8	남	173	23.78	0.54	4.8	0.69	5.0	2.0	북서	309	25.1	1007.8	-	117	
2022/08/02 05:05:00	3.1	남동	135	23.95	0.55	4.8	0.88	4.5	2.3	북북서	347	25.1	1007.8	-	151	
2022/08/02 05:10:00	7.2	동남동	120	24.08	0.52	4.4	0.72	5.0	1.7	북북서	330	25.2	1007.9	-	148	
2022/08/02 05:15:00	3.9	남	172	23.94	0.47	4.7	0.89	4.5	1.4	북북서	337	25.2	1007.9	-	121	
2022/08/02 05:20:00	5.0	동남동	118	24.17	0.52	4.6	0.66	4.0	1.9	북	357	25.1	1007.9	-	111	
2022/08/02 05:25:00	4.5	남동	133	24.09	0.58	4.9	0.84	4.0	2.0	북북서	338	25.2	1007.9	-	126	
2022/08/02 05:30:00	6.8	남남동	148	23.86	0.54	5.0	0.88	5.0	1.4	북서	315	25.2	1008.0	-	116	
2022/08/02 05:35:00	4.6	남남동	152	23.81	0.49	4.0	0.63	5.0	1.6	북북서	329	25.1	1008.0	-	116	
2022/08/02 05:40:00	5.7	동남동	117	23.51	0.49	4.8	0.72	5.0	2.3	북북서	338	25.1	1008.1	-	122	
2022/08/02 05:45:00	8.8	동남동	111	23.47	0.58	5.3	1.04	5.0	2.5	북북서	333	25.1	1008.1	-	283	
2022/08/02 05:50:00	7.9	동남동	109	23.14	0.53	4.8	0.98	6.5	2.6	북서	324	25.1	1008.2	-	111	
2022/08/02 05:55:00	7.4	남동	143	23.19	0.66	5.1	0.89	5.0	2.8	북북서	327	25.1	1008.2	-	116	
2022/08/02 06:00:00	6.8	동남동	120	23.75	0.55	4.9	0.81	5.0	2.2	북북서	327	25.1	1008.3	-	116	
2022/08/02 06:05:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2022/08/02 06:10:00	8.5	남동	145	23.67	0.55	4.6	0.91	5.0	2.6	북서	311	25.1	1008.5	-	129	
2022/08/02 06:15:00	5.3	남남동	147	23.20	0.60	5.1	0.98	5.0	2.5	북서	321	25.1	1008.6	-	120	
2022/08/02 06:20:00	5.3	동남동	122	22.98	0.63	5.3	0.85	6.0	2.1	북북서	329	25.0	1008.7	-	120	
2022/08/02 06:25:00	8.9	동남동	117	22.88	0.46	4.5	0.64	5.0	2.4	북서	322	25.0	1008.7	-	135	
2022/08/02 06:30:00	8.4	남동	133	22.94	0.55	5.3	0.78	5.0	1.8	북서	310	24.9	1008.8	-	141	
2022/08/02 06:35:00	11.0	남동	124	22.96	0.58	5.4	0.71	5.5	1.2	북서	324	24.9	1008.8	-	121	
2022/08/02 06:40:00	8.7	동남동	122	23.03	0.49	5.3	0.73	4.5	1.4	북북서	328	24.9	1008.7	-	116	
2022/08/02 06:45:00	6.6	동남동	122	23.10	0.64	5.4	1.01	5.0	2.3	북북서	333	24.9	1008.7	-	119	
2022/08/02 06:50:00	9.1	동남동	122	23.03	0.60	5.1	0.75	4.5	2.1	북북서	328	24.8	1008.8	-	118	
2022/08/02 06:55:00	9.4	동남동	121	22.97	0.67	5.3	0.74	5.0	2.0	북북서	328	24.8	1008.8	-	114	
2022/08/02 07:00:00	8.4	동남동	118	22.87	0.63	5.3	0.84	5.0	1.8	북서	323	24.8	1008.8	-	114	
2022/08/02 07:05:00	12.0	동남동	118	22.97	0.58	5.2	0.84	5.5	1.6	서북서	303	24.9	1008.8	-	125	
2022/08/02 07:10:00	10.4	동남동	122	23.06	0.59	5.2	0.77	6.0	1.0	서북서	289	24.9	1008.9	-	118	
2022/08/02 07:15:00	12.5	남동	134	23.10	0.60	5.3	0.74	5.0	1.2	서북서	285	24.9	1008.9	-	128	
2022/08/02 07:20:00	13.2	동남동	123	23.16	0.62	5.3	0.83	6.5	1.7	서북서	291	24.9	1009.0	-	124	
2022/08/02 07:25:00	14.5	남동	132	23.23	0.70	5.3	1.04	5.5	1.9	서북서	288	24.9	1008.9	-	129	
2022/08/02 07:30:00	12.8	남동	140	23.26	0.71	5.1	1.03	4.5	2.4	서북서	285	25.0	1009.0	-	122	
2022/08/02 07:35:00	13.5	남동	127	23.43	0.55	5.1	0.81	5.0	2.1	서	281	25.1	1009.0	-	134	
2022/08/02 07:40:00	12.5	남동	141	23.28	0.61	5.1	0.79	5.5	2.2	서북서	282	25.1	1009.1	-	126	
2022/08/02 07:45:00	14.6	남동	141	23.14	0.62	5.2	0.88	5.0	2.0	서	280	25.1	1009.1	-	115	
2022/08/02 07:50:00	14.1	남남동	153	23.18	0.69	5.7	0.99	6.0	2.0	서북서	283	25.2	1009.1	-	123	
2022/08/02 07:55:00	13.3	남남동	149	23.12	0.64	5.0	0.94	5.0	2.1	서북서	293	25.1	1009.1	-	119	
2022/08/02 08:00:00	16.7	남동	141	23.12	0.66	5.5	0.97	5.0	1.7	서북서	297	25.1	1009.0	-	116	
2022/08/02 08:05:00	15.1	남남동	149	23.10	0.50	4.8	0.74	5.0	1.8	서북서	300	25.2	1009.0	-	112	
2022/08/02 08:10:00	13.4	남동	134	23.09	0.59	5.1	0.79	4.5	1.1	서북서	302	25.2	1009.0	-	130	
2022/08/02 08:15:00	16.0	남동	138	23.09	0.61	5.3	0.77	5.0	1.2	서	265	25.1	1009.1	-	117	
2022/08/02 08:20:00	16.5	남동	134	23.09	0.58	5.3	0.76	5.5	1.3	서	265	25.2	1009.1	-	121	
2022/08/02 08:25:00	19.6	남동	136	23.14	0.61	5.5	0.80	6.0	1.6	서남서	253	25.1	1009.2	-	121	
2022/08/02 08:30:00	17.6	남동	145	23.12	0.54	5.3	0.77	5.5	1.5	서	269	25.1	1009.3	-	124	
2022/08/02 08:35:00	14.0	남남동	147	23.12	0.68	5.5	0.81	5.5	1.3	서	272	25.2	1009.3	-	117	
2022/08/02 08:40:00	18.5	남동	143	23.13	0.66	5.4	1.01	5.0	1.5	서	260	25.3	1009.3	-	123	
2022/08/02 08:45:00	15.5	남동	142	23.14	0.63	5.3	0.80	5.5	1.4	서남서	245	25.3	1009.3	-	129	
2022/08/02 08:50:00	20.7	남남동	149	23.17	0.66	5.3	0.90	5.0	1.0	서	263	25.4	1009.3	-	117	
2022/08/02 08:55:00	19.6	남동	141	23.33	0.73	5.5	1.10	5.0	1.4	서북서	292	25.4	1009.3	-	124	
2022/08/02 09:00:00	20.8	남동	139	23.53	0.56	5.0	0.74	4.5	1.1	서북서	296	25.5	1009.3	-	121	
2022/08/02 09:05:00	18.9	남동	139	23.34	0.52	5.2	0.71	4.5	1.8	북북서	332	25.4	1009.2	-	126	
2022/08/02 09:10:00	18.4	남동	139	23.27	0.55	4.9	0.85	4.5	1.2	북	350	25.4	1009.2	-	132	
2022/08/02 09:15:00	16.9	남동	141	23.17	0.56	5.2	0.82	5.5	1.5	북북동	19	25.4	1009.2	-	130	
2022/08/02 09:20:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2022/08/02 09:25:00	19.5	남동	141	23.13	0.56	5.3	0.67	4.0	1.0	북북동	16	25.3	1009.4	-	120	
2022/08/02 09:30:00	19.1	남동	146	23.18	0.57	5.3	0.87	5.5	0.8	북북서	338	25.3	1009.5	-	120	
2022/08/02 09:35:00	18.3	남남동	158	23.15	0.58	5.4	0.79	5.0	1.1	북서	310	25.2	1009.6	-	129	
2022/08/02 09:40:00	21.2	남남동	157	23.10	0.56	5.1	0.80	5.5	0.8	서북서	300	25.2	1009.6	-	119	
2022/08/02 09:45:00	17.9	남남동	157	22.96	0.58	5.3	0.82	5.0	0.1	북서	304	25.3	1009.7	-	122	
2022/08/02 09:50:00	20.2	남남동	158	22.96	0.55	4.8	0.69	4.5	0.0	남남서	206	25.2	1009.7	-	120	
2022/08/02 09:55:00	20.3	남남동	148	23.09	0.49	5.2	0.74	4.5	0.2	서남서	239	25.3	1009.7	-	134	
2022/08/02 10:00:00	20.2	남남동	152	23.38	0.46	4.9	0.71	4.5	0.4	동	99	25.3	1009.7	-	117	
2022/08/02 10:05:00	20.3	남남동	149	23.90	0.46	4.8	0.76	4.5	0.6	남동	140	25.3	1009.9	-	130	
2022/08/02 10:10:00	21.0	남남동	149	23.71	0.55	5.2	0.78	5.5	1.6	남남동	164	25.3	1010.0	-	130	
2022/08/02 10:15:00	19.3	남남동	146	23.63	0.49	4.8	0.64	4.5	2.0	남남동	162	25.3	1010.1	-	134	
2022/08/02 10:20:00	21.0	남동	143	23.40	0.59	5.1	0.75	5.5	2.2	남동	143	25.2	1010.1	-	124	
2022/08/02 10:25:00	20.1	남남동	151	23.40	0.53	5.2	0.72	4.5	2.2	남남동	149	25.2	1010.0	-	138	
2022/08/02 10:30:00	21.8	남남동	149	23.29	0.49	4.6	0.67	5.0	2.0	남동	133	25.2	1009.9	-	126	
2022/08/02 10:35:00	21.4	남남동	151	23.38	0.47	5.0	0.80	4.5	2.4	동남동	114	25.2	1009.7	-	113	
2022/08/02 10:40:00	20.8	남남동	152	23.44	0.56	4.8	0.88	5.5	2.4	동남동	123	25.2	1009.7	-	113	
2022/08/02 10:45:00	24.1	남남동	156	23.23	0.49	5.2	0.69	4.0	1.9	남동	140	25.2	1009.7	-	126	
2022/08/02 10:50:00	23.0	남남동	153	23.22	0.44	4.4	0.54	4.5	2.7	남동	132	25.2	1009.6	-	219	
2022/08/02 10:55:00	23.4	남남동	159	23.16	0.45	4.9	0.57	4.5	2.2	남남동	148	25.2	1009.7	-	132	
2022/08/02 11:00:00	23.1	남남동	159	23.07	0.45	4.6	0.63	5.0	1.7	남남동	164	25.2	1009.7	-	134	
2022/08/02 11:05:00	22.4	남남동	157	23.04	0.47	4.8	0.65	5.0	0.2	남	179	25.3	1009.6	-	142	
